GAME_ID,Date,HomeTeam,AwayTeam,HomeSpread_AtOpen,HomeSpread_AtClose,Over_AtOpen,Over_AtClose,HomeML,AwayML,2H_HomeSpread,2H_Over,Team,Notes,Injured,Player,Season,pos,age,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws_per_48,obpm,dbpm,bpm,vorp,mp,pk,WL_HOME
0021001116,2011-03-30,PHX,OKC,2.5,3.0,212.0,211.0,125,-145,0.5,103.5,OKC,activated from IL,False,Nate Robinson,2011,PG,26,9.997828233,0.5076638697,0.5320148075,0.1163099704,1.920384995,8.577443238,17.81026654,1.526307996,0.2955577493,14.68928924,21.89921027,-0.3455577493,1.477788746,0.05076752221,-2.481441264,-0.1255182626,-2.606959526,-0.15,1025,21.0,0
0021001109,2011-03-30,TOR,MIL,4.5,4.5,193.0,191.0,165,-190,1.5,93.0,TOR,placed on IL,True,Joey Dorsey,2011,C,27,14.2,0.529,0.0,0.657,17.5,25.8,7.4,2.4,2.5,23.4,14.3,0.2,0.5,0.072,-1.6,0.1,-1.6,0.1,522,33.0,0
0021001109,2011-03-30,TOR,MIL,4.5,4.5,193.0,191.0,165,-190,1.5,93.0,TOR,activated from IL,False,Linas Kleiza,2011,SF,26,10.1,0.502,0.323,0.16,4.1,16.5,6.2,1.0,0.5,13.0,21.7,-0.5,0.2,-0.012,-2.4,-2.3,-4.7,-0.7,1032,27.0,0
0021001109,2011-03-30,TOR,MIL,4.5,4.5,193.0,191.0,165,-190,1.5,93.0,TOR,activated from IL,False,Reggie Evans,2011,PF,30,12.4,0.466,0.01,0.854,17.2,34.4,6.4,1.9,0.6,21.6,10.1,0.5,0.8,0.077,-0.9,-0.6,-1.5,0.1,798,61.0,0
0021001110,2011-03-30,WAS,MIA,12.0,12.5,202.0,200.5,1000,-1300,4.5,98.0,WAS,activated from IL,False,Andray Blatche,2011,PF,24,16.9,0.497,0.019,0.296,9.3,18.7,11.7,2.3,1.8,13.7,25.5,0.3,2.1,0.053,-0.3,-0.5,-0.9,0.6,2172,49.0,0
0021001110,2011-03-30,WAS,MIA,12.0,12.5,202.0,200.5,1000,-1300,4.5,98.0,WAS,placed on IL with sore right foot (out for season),True,Trevor Booker,2011,PF,23,15.3,0.582,0.004,0.399,10.2,17.0,5.2,1.4,3.0,11.3,13.9,1.8,0.8,0.119,-0.6,-0.3,-0.9,0.3,1063,23.0,0
0021001119,2011-03-31,LAL,DAL,-6.0,-6.0,191.0,192.0,-280,240,-3.5,96.0,LAL,placed on IL,True,Derrick Caracter,2011,C,22,10.0,0.532,0.0,0.348,10.3,12.2,5.1,1.0,3.5,20.0,20.2,0.0,0.3,0.057,-6.6,-0.5,-7.1,-0.3,215,58.0,1
0021001119,2011-03-31,LAL,DAL,-6.0,-6.0,191.0,192.0,-280,240,-3.5,96.0,LAL,activated from IL,False,Theo Ratliff,2011,C,37,4.4,0.145,0.0,0.333,9.9,10.8,5.5,1.5,5.4,30.4,6.3,-0.1,0.1,0.0,-4.9,1.4,-3.5,0.0,72,18.0,1
0021001118,2011-03-31,SAS,BOS,-1.0,-2.0,187.5,185.5,-130,110,-2.0,92.0,BOS,placed on IL,True,Avery Bradley,2011,PG,20,2.2,0.36,0.075,0.179,3.2,9.3,11.9,3.0,0.0,18.1,26.1,-0.8,0.3,-0.139,-10.8,-0.3,-11.1,-0.4,162,19.0,0
0021001118,2011-03-31,SAS,BOS,-1.0,-2.0,187.5,185.5,-130,110,-2.0,92.0,BOS,activated from IL,False,Jermaine O'Neal,2011,C,32,9.2,0.504,0.009,0.394,7.6,17.0,4.3,0.2,5.4,17.4,17.2,-0.2,0.8,0.065,-5.4,1.3,-4.2,-0.2,628,17.0,0
0021001118,2011-03-31,SAS,BOS,-1.0,-2.0,187.5,185.5,-130,110,-2.0,92.0,BOS,placed on IL with sprained right ankle,True,Troy Murphy,2011,PF,30,7.999356223,0.4302725322,0.288360515,0.2660364807,5.806652361,23.40472103,7.597854077,1.710085837,0.4809012876,13.60729614,14.83712446,-0.3045064378,0.5190987124,0.02890128755,-3.875321888,0.7791845494,-3.096137339,-0.1118025751,469,14.0,0
0021001118,2011-03-31,SAS,BOS,-1.0,-2.0,187.5,185.5,-130,110,-2.0,92.0,BOS,activated from IL,False,Von Wafer,2011,SG,25,10.6,0.524,0.421,0.239,1.7,8.8,9.8,1.7,0.7,10.2,17.0,0.2,0.9,0.092,-2.3,0.9,-1.4,0.1,558,39.0,0
0021001118,2011-03-31,SAS,BOS,-1.0,-2.0,187.5,185.5,-130,110,-2.0,92.0,SAS,placed on IL,True,Chris Quinn,2011,PG,27,7.5,0.428,0.407,0.088,1.2,8.5,21.1,0.9,0.2,11.3,16.8,-0.1,0.2,0.024,-3.4,-0.9,-4.3,-0.2,292,61.0,0
0021001118,2011-03-31,SAS,BOS,-1.0,-2.0,187.5,185.5,-130,110,-2.0,92.0,SAS,placed on IL,True,Danny Green,2011,SG,23,13.2,0.586,0.543,0.0,3.9,14.8,3.6,1.1,0.8,12.5,20.0,0.0,0.1,0.076,0.1,-0.7,-0.6,0.0,99,46.0,0
0021001118,2011-03-31,SAS,BOS,-1.0,-2.0,187.5,185.5,-130,110,-2.0,92.0,SAS,activated from IL,False,Tim Duncan,2011,C,34,21.9,0.537,0.005,0.307,9.3,26.8,15.7,1.2,4.8,11.4,22.9,3.7,4.0,0.171,2.2,2.2,4.4,3.5,2368,1.0,0
0021001125,2011-04-01,ATL,BOS,0.0,1.0,178.5,177.5,102,-113,-2.0,87.0,BOS,activated from IL,False,Avery Bradley,2011,PG,20,2.2,0.36,0.075,0.179,3.2,9.3,11.9,3.0,0.0,18.1,26.1,-0.8,0.3,-0.139,-10.8,-0.3,-11.1,-0.4,162,19.0,1
0021001125,2011-04-01,ATL,BOS,0.0,1.0,178.5,177.5,102,-113,-2.0,87.0,BOS,placed on IL with right knee injury,True,Nenad Krstic,2011,C,27,13.11680458,0.556764163,0.0,0.3272288351,9.884404838,15.35760662,2.776798218,0.8823997454,1.182399745,9.787205602,16.89640356,1.714799491,1.267600255,0.1220241884,-1.432399745,-1.006397199,-2.473997454,-0.1647994908,1627,24.0,1
0021001124,2011-04-01,DET,CHI,8.5,8.5,189.0,190.0,350,-450,2.0,93.5,DET,activated from IL,False,Ben Wallace,2011,C,36,12.3,0.442,0.013,0.383,12.2,22.9,8.1,2.3,3.5,20.2,8.2,0.5,1.4,0.072,-1.3,1.3,0.0,0.6,1238,61.0,0
0021001124,2011-04-01,DET,CHI,8.5,8.5,189.0,190.0,350,-450,2.0,93.5,DET,placed on IL with sore back,True,Tracy McGrady,2011,SG,31,14.9,0.503,0.171,0.251,3.4,15.4,23.6,2.1,1.6,15.2,18.6,1.0,1.1,0.061,0.1,0.5,0.6,1.1,1686,9.0,0
0021001120,2011-04-01,IND,MIL,-2.0,-3.0,189.0,190.0,-155,135,1.5,93.0,IND,activated from IL,False,James Posey,2011,SF,34,7.5,0.485,0.88,0.062,1.3,18.0,6.1,1.4,0.5,8.8,14.3,0.0,1.0,0.056,-2.6,0.5,-2.1,0.0,839,18.0,1
0021001120,2011-04-01,IND,MIL,-2.0,-3.0,189.0,190.0,-155,135,1.5,93.0,IND,placed on IL,True,Lance Stephenson,2011,SG,20,5.5,0.41,0.128,0.359,1.0,16.3,28.3,1.8,0.0,26.2,23.5,-0.4,0.1,-0.093,-6.5,-0.6,-7.2,-0.2,115,40.0,1
0021001120,2011-04-01,IND,MIL,-2.0,-3.0,189.0,190.0,-155,135,1.5,93.0,MIL,activated from IL,False,Chris Douglas-Roberts,2011,SF,24,11.5,0.517,0.168,0.326,0.9,11.0,9.8,1.8,1.2,10.1,18.4,0.4,1.3,0.088,-2.5,1.0,-1.4,0.1,884,40.0,1
0021001120,2011-04-01,IND,MIL,-2.0,-3.0,189.0,190.0,-155,135,1.5,93.0,MIL,placed on IL with sprained left shoulder,True,Jon Brockman,2011,C,23,9.6,0.567,0.0,0.628,12.4,19.4,4.2,1.1,0.3,16.7,10.0,0.8,1.0,0.132,-4.1,0.2,-3.9,-0.3,677,38.0,1
0021001126,2011-04-01,MIN,MIA,10.5,11.0,208.0,207.0,650,-900,8.0,102.0,MIA,activated from IL,False,Dexter Pittman,2011,C,22,-6.4,0.333,0.0,0.0,11.5,20.4,0.0,0.0,0.0,40.0,21.3,-0.1,0.0,-0.246,-15.1,-2.8,-17.9,0.0,11,32.0,0
0021001126,2011-04-01,MIN,MIA,10.5,11.0,208.0,207.0,650,-900,8.0,102.0,MIA,placed on IL with sprained right knee / bruised left knee (CBC),True,Mike Miller,2011,SG,30,9.7,0.525,0.584,0.168,5.7,19.5,9.1,1.3,0.2,15.9,14.4,0.4,1.2,0.09,-1.5,0.1,-1.4,0.1,1053,5.0,0
0021001126,2011-04-01,MIN,MIA,10.5,11.0,208.0,207.0,650,-900,8.0,102.0,MIN,activated from IL,False,Nikola Pekovic,2011,C,25,11.2,0.573,0.0,0.433,11.0,13.2,4.8,1.0,3.0,22.5,19.4,0.2,0.5,0.035,-4.8,-0.9,-5.7,-0.8,887,31.0,0
0021001122,2011-04-01,PHI,BKN,-9.5,-10.5,198.0,199.0,-650,475,-1.0,96.5,BKN,placed on IL with sprained ankle (out for season),True,Kris Humphries,2011,PF,25,17.8,0.555,0.002,0.328,12.5,32.2,7.0,0.9,3.0,13.4,17.3,2.7,2.7,0.125,0.5,-0.1,0.4,1.3,2061,14.0,1
0021001129,2011-04-01,PHX,LAC,-5.0,-5.0,212.0,213.0,-220,180,1.5,104.5,LAC,activated from IL,False,Brian Cook,2011,PF,30,11.6,0.534,0.465,0.141,5.0,20.0,5.6,1.4,1.9,12.2,20.5,0.1,0.5,0.064,-1.6,-0.2,-1.9,0.0,447,24.0,1
0021001129,2011-04-01,PHX,LAC,-5.0,-5.0,212.0,213.0,-220,180,1.5,104.5,LAC,placed on IL with illness,True,Chris Kaman,2011,C,28,15.7,0.495,0.0,0.152,7.2,24.1,10.0,1.0,4.5,12.6,24.4,-0.2,1.1,0.047,-1.7,0.3,-1.4,0.1,838,6.0,1
0021001131,2011-04-01,SAC,DEN,6.0,5.0,218.0,217.0,170,-200,5.0,105.5,DEN,activated from IL,False,Arron Afflalo,2011,SG,25,13.6,0.62,0.396,0.26,2.3,9.9,10.9,0.7,1.0,9.2,14.8,4.8,1.4,0.128,1.7,-0.3,1.4,2.0,2409,27.0,0
0021001131,2011-04-01,SAC,DEN,6.0,5.0,218.0,217.0,170,-200,5.0,105.5,DEN,placed on IL,True,Kosta Koufos,2011,C,21,12.61774194,0.4705483871,0.01385483871,0.2804677419,14.58064516,19.11451613,2.488709677,1.127419355,4.382258065,15.68225806,19.88548387,-0.2048387097,0.3274193548,0.02696774194,-3.916129032,-1.580645161,-5.496774194,-0.3274193548,436,23.0,0
0021001132,2011-04-01,UTA,LAL,7.5,8.5,196.0,194.0,350,-450,9.0,95.5,UTA,placed on IL with nerve damage in left knee (out for season),True,Andrei Kirilenko,2011,SF,29,16.6,0.567,0.181,0.498,6.0,13.8,14.9,2.1,3.0,15.0,17.8,2.9,1.7,0.109,1.7,0.5,2.2,2.1,1999,24.0,0
0021001133,2011-04-02,CHI,TOR,-14.5,-14.5,198.0,196.5,-2100,1500,-5.5,95.5,TOR,placed on IL with sore/strained left hamstring,True,Jose Calderon,2011,PG,29,16.3,0.522,0.262,0.173,1.7,9.9,43.0,2.0,0.3,18.8,16.8,3.2,0.4,0.084,1.9,-1.2,0.8,1.5,2102,61.0,1
0021001136,2011-04-02,GSW,DAL,5.5,5.5,212.0,212.0,200,-240,3.5,104.5,DAL,activated from IL,False,Corey Brewer,2011,SF-SG,24,11.00774834,0.4814986755,0.2298721854,0.3930291391,4.208741722,8.920596026,9.080331126,3.329403974,0.8098013245,13.20390728,18.78622517,-0.2156953642,1.115695364,0.03636092715,-3.502980132,1.178410596,-2.324569536,-0.180397351,1533,7.0,1
0021001142,2011-04-03,BKN,MIA,10.0,10.5,199.0,199.5,600,-800,1.5,98.5,MIA,placed on IL (out for season),True,Dexter Pittman,2011,C,22,-6.4,0.333,0.0,0.0,11.5,20.4,0.0,0.0,0.0,40.0,21.3,-0.1,0.0,-0.246,-15.1,-2.8,-17.9,0.0,11,32.0,0
0021001142,2011-04-03,BKN,MIA,10.0,10.5,199.0,199.5,600,-800,1.5,98.5,MIA,placed on IL,True,Jamaal Magloire,2011,C,32,12.7,0.585,0.0,0.818,13.6,31.2,2.8,1.3,1.0,14.3,10.3,0.3,0.3,0.172,-1.5,0.9,-0.6,0.1,176,19.0,0
0021001142,2011-04-03,BKN,MIA,10.0,10.5,199.0,199.5,600,-800,1.5,98.5,MIA,activated from IL,False,Mario Chalmers,2011,PG,24,10.3,0.538,0.595,0.16,1.0,9.5,16.8,2.5,0.3,18.0,15.0,0.7,2.3,0.089,-2.3,1.5,-0.8,0.5,2090,34.0,0
0021001142,2011-04-03,BKN,MIA,10.0,10.5,199.0,199.5,600,-800,1.5,98.5,MIA,activated from IL,False,Mike Miller,2011,SG,30,9.7,0.525,0.584,0.168,5.7,19.5,9.1,1.3,0.2,15.9,14.4,0.4,1.2,0.09,-1.5,0.1,-1.4,0.1,1053,5.0,0
0021001140,2011-04-03,BOS,DET,-11.0,-10.5,185.5,185.0,-700,500,-7.0,92.0,BOS,placed on IL,True,Avery Bradley,2011,PG,20,2.2,0.36,0.075,0.179,3.2,9.3,11.9,3.0,0.0,18.1,26.1,-0.8,0.3,-0.139,-10.8,-0.3,-11.1,-0.4,162,19.0,1
0021001140,2011-04-03,BOS,DET,-11.0,-10.5,185.5,185.0,-700,500,-7.0,92.0,BOS,activated from IL,False,Shaquille O'Neal,2011,C,38,17.4,0.659,0.0,0.652,8.3,20.1,5.9,1.1,4.4,17.8,20.1,1.1,1.6,0.174,-1.7,2.0,0.3,0.4,764,1.0,1
0021001140,2011-04-03,BOS,DET,-11.0,-10.5,185.5,185.0,-700,500,-7.0,92.0,DET,placed on IL,True,DaJuan Summers,2011,SF,23,4.4,0.476,0.304,0.29,1.2,6.4,1.6,0.8,0.4,14.3,21.3,-0.3,0.0,-0.083,-5.7,-3.8,-9.5,-0.4,199,35.0,1
0021001140,2011-04-03,BOS,DET,-11.0,-10.5,185.5,185.0,-700,500,-7.0,92.0,DET,activated from IL,False,Tracy McGrady,2011,SG,31,14.9,0.503,0.171,0.251,3.4,15.4,23.6,2.1,1.6,15.2,18.6,1.0,1.1,0.061,0.1,0.5,0.6,1.1,1686,9.0,1
0021001139,2011-04-03,LAL,DEN,-7.0,-6.5,204.5,200.5,-290,245,-1.5,99.0,DEN,placed on IL with sprained right ankle,True,Chris Andersen,2011,C,32,19.0,0.636,0.007,0.985,12.2,22.1,4.0,1.6,6.0,11.3,13.5,1.9,1.2,0.207,1.2,1.8,3.0,0.9,805,61.0,0
0021001139,2011-04-03,LAL,DEN,-7.0,-6.5,204.5,200.5,-290,245,-1.5,99.0,DEN,activated from IL,False,Kosta Koufos,2011,C,21,12.61774194,0.4705483871,0.01385483871,0.2804677419,14.58064516,19.11451613,2.488709677,1.127419355,4.382258065,15.68225806,19.88548387,-0.2048387097,0.3274193548,0.02696774194,-3.916129032,-1.580645161,-5.496774194,-0.3274193548,436,23.0,0
0021001148,2011-04-03,POR,DAL,-3.5,-4.0,189.0,188.0,-165,145,3.0,93.5,DAL,placed on IL with sore back,True,Tyson Chandler,2011,C,28,18.4,0.697,0.0,0.725,12.2,26.6,2.4,0.9,3.0,14.1,14.2,5.8,3.5,0.218,0.6,1.0,1.5,1.8,2739,2.0,1
0021001148,2011-04-03,POR,DAL,-3.5,-4.0,189.0,188.0,-165,145,3.0,93.5,POR,activated from IL,False,Luke Babbitt,2011,SF,21,1.0,0.305,0.291,0.164,5.1,22.4,6.9,0.8,1.2,11.9,22.8,-0.6,0.1,-0.143,-8.3,-2.5,-10.8,-0.3,137,16.0,1
0021001144,2011-04-03,TOR,ORL,9.0,10.0,199.0,196.5,425,-550,5.5,95.5,ORL,placed on IL (out for season),True,Ryan Anderson,2011,PF,22,19.0,0.591,0.65,0.223,10.8,18.1,6.2,1.1,2.1,7.8,20.4,4.0,2.5,0.216,4.2,0.4,4.6,2.4,1571,21.0,1
0021001144,2011-04-03,TOR,ORL,9.0,10.0,199.0,196.5,425,-550,5.5,95.5,TOR,placed on IL with sore right ankle,True,Andrea Bargnani,2011,C,25,16.4,0.533,0.19,0.298,3.6,13.9,8.8,0.7,1.5,10.3,28.2,2.2,0.3,0.052,1.2,-2.6,-1.4,0.4,2353,1.0,1
0021001144,2011-04-03,TOR,ORL,9.0,10.0,199.0,196.5,425,-550,5.5,95.5,TOR,activated from IL,False,Joey Dorsey,2011,C,27,14.2,0.529,0.0,0.657,17.5,25.8,7.4,2.4,2.5,23.4,14.3,0.2,0.5,0.072,-1.6,0.1,-1.6,0.1,522,33.0,1
0021001149,2011-04-05,ATL,SAS,3.5,6.0,194.0,195.0,190,-230,6.0,95.0,ATL,activated from IL,False,Josh Powell,2011,PF,28,8.0,0.492,0.005,0.216,9.1,15.8,5.5,0.4,0.6,18.9,20.4,-0.7,0.5,-0.012,-5.0,-2.3,-7.3,-0.9,701,61.0,0
0021001149,2011-04-05,ATL,SAS,3.5,6.0,194.0,195.0,190,-230,6.0,95.0,ATL,placed on IL with swelling in right knee / sprained right knee,True,Josh Smith,2011,PF,25,19.2,0.54,0.148,0.304,6.2,23.7,17.1,2.0,3.5,14.3,24.7,1.9,4.5,0.116,1.0,1.7,2.8,3.2,3083,17.0,0
0021001149,2011-04-05,ATL,SAS,3.5,6.0,194.0,195.0,190,-230,6.0,95.0,SAS,activated from IL,False,Danny Green,2011,SG,23,13.2,0.586,0.543,0.0,3.9,14.8,3.6,1.1,0.8,12.5,20.0,0.0,0.1,0.076,0.1,-0.7,-0.6,0.0,99,46.0,0
0021001149,2011-04-05,ATL,SAS,3.5,6.0,194.0,195.0,190,-230,6.0,95.0,SAS,placed on IL,True,James Anderson,2011,SF,21,8.5,0.529,0.568,0.222,0.8,8.3,9.2,0.5,1.5,12.8,16.4,0.1,0.2,0.051,-1.1,-0.6,-1.7,0.0,286,20.0,0
0021001151,2011-04-05,BKN,MIN,-5.5,-5.5,202.5,207.0,-230,190,1.0,101.5,MIN,placed on IL with sprained left ankle,True,Darko Milicic,2011,C,25,12.2,0.482,0.0,0.199,8.5,15.4,9.9,1.6,6.3,19.4,19.7,-1.5,1.7,0.007,-3.9,1.3,-2.7,-0.3,1686,2.0,1
0021001154,2011-04-05,BOS,PHI,-6.5,-6.0,187.0,186.0,-270,230,-2.5,92.5,BOS,activated from IL,False,Nenad Krstic,2011,C,27,13.11680458,0.556764163,0.0,0.3272288351,9.884404838,15.35760662,2.776798218,0.8823997454,1.182399745,9.787205602,16.89640356,1.714799491,1.267600255,0.1220241884,-1.432399745,-1.006397199,-2.473997454,-0.1647994908,1627,24.0,1
0021001154,2011-04-05,BOS,PHI,-6.5,-6.0,187.0,186.0,-270,230,-2.5,92.5,BOS,placed on IL with strained right calf muscle,True,Shaquille O'Neal,2011,C,38,17.4,0.659,0.0,0.652,8.3,20.1,5.9,1.1,4.4,17.8,20.1,1.1,1.6,0.174,-1.7,2.0,0.3,0.4,764,1.0,1
0021001154,2011-04-05,BOS,PHI,-6.5,-6.0,187.0,186.0,-270,230,-2.5,92.5,BOS,activated from IL,False,Troy Murphy,2011,PF,30,7.999356223,0.4302725322,0.288360515,0.2660364807,5.806652361,23.40472103,7.597854077,1.710085837,0.4809012876,13.60729614,14.83712446,-0.3045064378,0.5190987124,0.02890128755,-3.875321888,0.7791845494,-3.096137339,-0.1118025751,469,14.0,1
0021001154,2011-04-05,BOS,PHI,-6.5,-6.0,187.0,186.0,-270,230,-2.5,92.5,BOS,placed on IL with strained right calf,True,Von Wafer,2011,SG,25,10.6,0.524,0.421,0.239,1.7,8.8,9.8,1.7,0.7,10.2,17.0,0.2,0.9,0.092,-2.3,0.9,-1.4,0.1,558,39.0,1
0021001156,2011-04-05,CHI,PHX,-10.0,-10.5,204.0,203.5,-750,550,-2.5,99.5,CHI,placed on IL,True,Brian Scalabrine,2011,PF,32,6.5,0.526,0.263,0.0,1.4,9.1,10.4,1.8,3.5,20.8,12.5,0.0,0.2,0.071,-6.5,2.7,-3.8,0.0,88,34.0,1
0021001156,2011-04-05,CHI,PHX,-10.0,-10.5,204.0,203.5,-750,550,-2.5,99.5,CHI,activated from IL,False,Joakim Noah,2011,C,25,18.8,0.579,0.002,0.468,13.9,22.8,10.7,1.6,3.5,15.7,16.8,3.1,3.6,0.205,0.8,2.1,2.9,1.9,2105,9.0,1
0021001159,2011-04-05,DEN,OKC,-4.0,-4.5,207.5,206.5,-200,170,-3.5,101.0,DEN,placed on IL with hamstring injury,True,Arron Afflalo,2011,SG,25,13.6,0.62,0.396,0.26,2.3,9.9,10.9,0.7,1.0,9.2,14.8,4.8,1.4,0.128,1.7,-0.3,1.4,2.0,2409,27.0,0
0021001159,2011-04-05,DEN,OKC,-4.0,-4.5,207.5,206.5,-200,170,-3.5,101.0,DEN,activated from IL,False,Melvin Ely,2011,C,32,8.3,0.573,0.0,0.412,8.8,14.4,5.3,0.5,2.3,18.9,9.0,0.3,0.3,0.083,-2.9,-0.3,-3.2,-0.1,366,12.0,0
0021001157,2011-04-05,MEM,LAC,-9.0,-9.5,199.0,198.5,-500,400,-4.5,97.5,LAC,activated from IL,False,Chris Kaman,2011,C,28,15.7,0.495,0.0,0.152,7.2,24.1,10.0,1.0,4.5,12.6,24.4,-0.2,1.1,0.047,-1.7,0.3,-1.4,0.1,838,6.0,0
0021001157,2011-04-05,MEM,LAC,-9.0,-9.5,199.0,198.5,-500,400,-4.5,97.5,LAC,placed on IL with knee injury (out for season),True,Ryan Gomes,2011,SF,28,9.0,0.504,0.418,0.168,3.4,10.7,8.5,1.5,0.4,9.2,12.7,1.3,1.2,0.057,-2.1,0.0,-2.1,-0.1,2095,50.0,0
0021001155,2011-04-05,NYK,TOR,-9.0,-9.0,221.0,221.5,-500,400,1.5,109.5,NYK,placed on IL,True,Roger Mason Jr.,2011,SG,30,7.1,0.461,0.571,0.13,1.8,13.7,8.8,0.9,0.5,6.9,12.2,0.1,0.1,0.029,-2.4,-1.2,-3.6,-0.1,374,61.0,1
0021001155,2011-04-05,NYK,TOR,-9.0,-9.0,221.0,221.5,-500,400,1.5,109.5,NYK,activated from IL,False,Ronny Turiaf,2011,C,28,13.6,0.648,0.0,0.601,6.4,14.4,11.5,1.5,4.7,16.6,9.6,2.1,1.1,0.134,-0.8,2.2,1.4,1.0,1216,37.0,1
0021001155,2011-04-05,NYK,TOR,-9.0,-9.0,221.0,221.5,-500,400,1.5,109.5,TOR,activated from IL,False,Andrea Bargnani,2011,C,25,16.4,0.533,0.19,0.298,3.6,13.9,8.8,0.7,1.5,10.3,28.2,2.2,0.3,0.052,1.2,-2.6,-1.4,0.4,2353,1.0,1
0021001155,2011-04-05,NYK,TOR,-9.0,-9.0,221.0,221.5,-500,400,1.5,109.5,TOR,placed on IL with sore right pinky finger (out for season),True,Leandro Barbosa,2011,SG,28,15.3,0.539,0.326,0.21,1.2,7.4,14.6,1.9,0.3,10.5,25.6,1.4,0.1,0.052,0.4,-1.7,-1.3,0.2,1395,28.0,1
0021001153,2011-04-05,WAS,DET,-1.0,0.0,203.5,203.0,-108,-102,0.0,99.0,DET,placed on IL with sore back,True,Charlie Villanueva,2011,PF,26,15.9,0.553,0.456,0.164,3.5,18.8,5.0,1.4,2.0,8.0,23.1,2.1,1.0,0.091,1.0,-1.4,-0.4,0.7,1666,7.0,1
0021001153,2011-04-05,WAS,DET,-1.0,0.0,203.5,203.0,-108,-102,0.0,99.0,DET,activated from IL,False,DaJuan Summers,2011,SF,23,4.4,0.476,0.304,0.29,1.2,6.4,1.6,0.8,0.4,14.3,21.3,-0.3,0.0,-0.083,-5.7,-3.8,-9.5,-0.4,199,35.0,1
0021001167,2011-04-06,DET,BKN,-5.5,-7.5,198.0,198.0,-325,265,-7.0,96.5,BKN,activated from IL,False,Damion James,2011,SF,23,10.1,0.477,0.029,0.272,4.8,20.5,8.1,2.1,2.3,17.8,16.2,-0.4,0.5,0.015,-3.8,1.1,-2.6,-0.1,403,24.0,1
0021001167,2011-04-06,DET,BKN,-5.5,-7.5,198.0,198.0,-325,265,-7.0,96.5,BKN,placed on IL with sore right wrist (out for season),True,Deron Williams,2011,PG,26,21.12827586,0.5650306288,0.3251823529,0.4221204868,1.909249493,10.88498986,45.88768763,1.709249493,0.5,16.61649087,25.81501014,5.532028398,0.9037525355,0.1418979716,4.317018256,-1.277748479,2.99851927,2.750263692,2465,3.0,1
0021001167,2011-04-06,DET,BKN,-5.5,-7.5,198.0,198.0,-325,265,-7.0,96.5,DET,placed on IL with sore right knee (out for season),True,Ben Wallace,2011,C,36,12.3,0.442,0.013,0.383,12.2,22.9,8.1,2.3,3.5,20.2,8.2,0.5,1.4,0.072,-1.3,1.3,0.0,0.6,1238,61.0,1
0021001167,2011-04-06,DET,BKN,-5.5,-7.5,198.0,198.0,-325,265,-7.0,96.5,DET,activated from IL,False,Charlie Villanueva,2011,PF,26,15.9,0.553,0.456,0.164,3.5,18.8,5.0,1.4,2.0,8.0,23.1,2.1,1.0,0.091,1.0,-1.4,-0.4,0.7,1666,7.0,1
0021001164,2011-04-06,MIA,MIL,-8.5,-8.5,185.0,182.0,-450,350,-8.0,89.5,MIA,placed on IL with bruised right thigh,True,Dwyane Wade,2011,SG,29,25.6,0.581,0.149,0.471,5.5,14.4,23.5,2.1,2.4,12.4,31.6,8.1,4.7,0.218,5.5,1.1,6.6,6.1,3651,5.0,0
0021001164,2011-04-06,MIA,MIL,-8.5,-8.5,185.0,182.0,-450,350,-8.0,89.5,MIA,activated from IL,False,Jamaal Magloire,2011,C,32,12.7,0.585,0.0,0.818,13.6,31.2,2.8,1.3,1.0,14.3,10.3,0.3,0.3,0.172,-1.5,0.9,-0.6,0.1,176,19.0,0
0021001168,2011-04-06,MIN,PHX,4.5,4.5,216.0,218.0,170,-200,2.0,107.0,MIN,activated from IL,False,Darko Milicic,2011,C,25,12.2,0.482,0.0,0.199,8.5,15.4,9.9,1.6,6.3,19.4,19.7,-1.5,1.7,0.007,-3.9,1.3,-2.7,-0.3,1686,2.0,0
0021001168,2011-04-06,MIN,PHX,4.5,4.5,216.0,218.0,170,-200,2.0,107.0,MIN,placed on IL with strained left groin (out for season),True,Kevin Love,2011,PF,22,24.3,0.593,0.206,0.486,13.7,34.2,11.8,0.9,0.8,11.1,22.9,8.9,2.5,0.21,5.7,-1.3,4.4,4.2,2611,5.0,0
0021001166,2011-04-06,TOR,CLE,-5.0,-5.5,208.0,209.0,-230,190,-7.0,101.5,TOR,placed on IL with sore right ankle (out for season),True,Andrea Bargnani,2011,C,25,16.4,0.533,0.19,0.298,3.6,13.9,8.8,0.7,1.5,10.3,28.2,2.2,0.3,0.052,1.2,-2.6,-1.4,0.4,2353,1.0,0
0021001166,2011-04-06,TOR,CLE,-5.0,-5.5,208.0,209.0,-230,190,-7.0,101.5,TOR,activated from IL,False,Jose Calderon,2011,PG,29,16.3,0.522,0.262,0.173,1.7,9.9,43.0,2.0,0.3,18.8,16.8,3.2,0.4,0.084,1.9,-1.2,0.8,1.5,2102,61.0,0
0021001175,2011-04-07,UTA,POR,4.0,5.5,188.0,192.0,175,-210,1.5,95.0,UTA,activated from IL,False,Devin Harris,2011,PG,27,17.17661934,0.5450581189,0.2202515528,0.4945905058,0.8822981366,8.191215617,38.18336291,1.691215617,0.2117568767,17.31770186,24.59405501,2.676619343,0.8559449867,0.08920807453,1.891215617,-1.308651287,0.5825643301,1.297160603,2254,5.0,0
